x_0, y
0.411097, 1.521559
0.412114, 1.519331
0.413131, 1.517099
0.414148, 1.514863
0.415165, 1.512623
0.416182, 1.510379
0.417198, 1.508131
0.418215, 1.505880
0.419232, 1.503624
0.420248, 1.501365
0.421265, 1.499101
0.422281, 1.496834
0.423298, 1.494563
0.424314, 1.492289
0.425330, 1.490010
0.426346, 1.487728
0.427362, 1.485442
0.428378, 1.483152
0.429394, 1.480858
0.430410, 1.478561
0.431426, 1.476260
0.432441, 1.473955
0.433457, 1.471646
0.434472, 1.469334
0.435488, 1.467018
0.436503, 1.464698
0.437519, 1.462375
0.438534, 1.460048
0.439549, 1.457717
0.440564, 1.455383
0.441579, 1.453045
0.442594, 1.450704
0.443609, 1.448358
0.444624, 1.446010
0.445639, 1.443657
0.446654, 1.441301
0.447668, 1.438942
0.448683, 1.436579
0.449697, 1.434213
0.450712, 1.431843
0.451726, 1.429469
0.452741, 1.427092
0.453755, 1.424711
0.454769, 1.422327
0.455783, 1.419940
0.456797, 1.417549
0.457811, 1.415155
0.458825, 1.412757
0.459839, 1.410356
0.460853, 1.407951
0.461867, 1.405543
0.462880, 1.403132
0.463894, 1.400717
0.464908, 1.398299
0.465921, 1.395877
0.466935, 1.393452
0.467948, 1.391024
0.468961, 1.388593
0.469975, 1.386158
0.470988, 1.383720
0.472001, 1.381279
0.473014, 1.378834
0.474027, 1.376386
0.475040, 1.373935
0.476053, 1.371481
0.477065, 1.369023
0.478078, 1.366563
0.479091, 1.364099
0.480104, 1.361632
0.481116, 1.359161
0.482129, 1.356688
0.483141, 1.354212
0.484153, 1.351732
0.485166, 1.349249
0.486178, 1.346763
0.487190, 1.344274
0.488202, 1.341782
0.489214, 1.339287
0.490226, 1.336789
0.491238, 1.334287
0.492250, 1.331783
0.493262, 1.329276
0.494274, 1.326766
0.495286, 1.324252
0.496297, 1.321736
0.497309, 1.319217
0.498321, 1.316694
0.499332, 1.314169
0.500343, 1.311641
0.501355, 1.309110
0.502366, 1.306576
0.503377, 1.304040
0.504389, 1.301500
0.505400, 1.298957
0.506411, 1.296412
0.507422, 1.293864
0.508433, 1.291313
0.509444, 1.288759
0.510455, 1.286202
0.511465, 1.283642
0.512476, 1.281080
0.513487, 1.278515
0.514497, 1.275947
0.515508, 1.273377
0.516518, 1.270804
0.517529, 1.268228
0.518539, 1.265649
0.519550, 1.263068
0.520560, 1.260484
0.521570, 1.257897
0.522580, 1.255308
0.523590, 1.252716
0.524601, 1.250121
0.525611, 1.247524
0.526620, 1.244924
0.527630, 1.242322
0.528640, 1.239717
0.529650, 1.237109
0.530660, 1.234499
0.531669, 1.231887
0.532679, 1.229272
0.533689, 1.226654
0.534698, 1.224034
0.535708, 1.221411
0.536717, 1.218786
0.537726, 1.216159
0.538736, 1.213529
0.539745, 1.210897
0.540754, 1.208262
0.541763, 1.205625
0.542772, 1.202985
0.543781, 1.200343
0.544790, 1.197699
0.545799, 1.195053
0.546808, 1.192404
0.547817, 1.189752
0.548825, 1.187099
0.549834, 1.184443
0.550843, 1.181785
0.551851, 1.179125
0.552860, 1.176462
0.553868, 1.173797
0.554877, 1.171130
0.555885, 1.168461
0.556893, 1.165790
0.557902, 1.163116
0.558910, 1.160440
0.559918, 1.157763
0.560926, 1.155083
0.561934, 1.152400
0.562942, 1.149716
0.563950, 1.147030
0.564958, 1.144341
0.565966, 1.141651
0.566974, 1.138958
0.567981, 1.136264
0.568989, 1.133567
0.569997, 1.130869
0.571004, 1.128168
0.572012, 1.125466
0.573019, 1.122761
0.574027, 1.120055
0.575034, 1.117346
0.576041, 1.114636
0.577049, 1.111924
0.578056, 1.109210
0.579063, 1.106494
0.580070, 1.103776
0.581077, 1.101056
0.582084, 1.098334
0.583091, 1.095611
0.584098, 1.092886
0.585105, 1.090159
0.586112, 1.087430
0.587118, 1.084700
0.588125, 1.081967
0.589132, 1.079233
0.590138, 1.076498
0.591145, 1.073760
0.592151, 1.071021
0.593158, 1.068280
0.594164, 1.065538
0.595170, 1.062794
0.596177, 1.060048
0.597183, 1.057301
0.598189, 1.054552
0.599195, 1.051801
0.600201, 1.049049
0.601207, 1.046296
0.602213, 1.043541
0.603219, 1.040784
0.604225, 1.038026
0.605231, 1.035266
0.606237, 1.032505
0.607242, 1.029742
0.608248, 1.026978
0.609254, 1.024212
0.610259, 1.021445
0.611265, 1.018677
0.612270, 1.015907
0.613275, 1.013136
0.614281, 1.010364
0.615286, 1.007590
0.616291, 1.004815
0.617296, 1.002038
0.618302, 0.999260
0.619307, 0.996481
0.620312, 0.993701
0.621317, 0.990919
0.622322, 0.988136
0.623327, 0.985352
0.624331, 0.982567
0.625336, 0.979780
0.626341, 0.976993
0.627346, 0.974204
0.628350, 0.971414
0.629355, 0.968623
0.630359, 0.965831
0.631364, 0.963037
0.632368, 0.960243
0.633373, 0.957447
0.634377, 0.954651
0.635381, 0.951853
0.636385, 0.949055
0.637390, 0.946255
0.638394, 0.943455
0.639398, 0.940653
0.640402, 0.937850
0.641406, 0.935047
0.642410, 0.932243
0.643414, 0.929437
0.644417, 0.926631
0.645421, 0.923824
0.646425, 0.921016
0.647428, 0.918207
0.648432, 0.915398
0.649436, 0.912587
0.650439, 0.909776
0.651443, 0.906964
0.652446, 0.904151
0.653449, 0.901337
0.654453, 0.898523
0.655456, 0.895708
0.656459, 0.892892
0.657462, 0.890076
0.658465, 0.887259
0.659468, 0.884441
0.660471, 0.881623
0.661474, 0.878804
0.662477, 0.875984
0.663480, 0.873164
0.664483, 0.870343
0.665486, 0.867522
0.666488, 0.864700
0.667491, 0.861877
0.668493, 0.859054
0.669496, 0.856231
0.670498, 0.853407
0.671501, 0.850583
0.672503, 0.847758
0.673506, 0.844932
0.674508, 0.842107
0.675510, 0.839281
0.676512, 0.836454
0.677514, 0.833627
0.678516, 0.830800
0.679518, 0.827973
0.680520, 0.825145
0.681522, 0.822317
0.682524, 0.819489
0.683526, 0.816660
0.684528, 0.813831
0.685529, 0.811002
0.686531, 0.808173
0.687533, 0.805343
0.688534, 0.802513
0.689536, 0.799683
0.690537, 0.796853
0.691538, 0.794023
0.692540, 0.791193
0.693541, 0.788363
0.694542, 0.785532
0.695543, 0.782702
0.696545, 0.779871
0.697546, 0.777040
0.698547, 0.774210
0.699548, 0.771379
0.700549, 0.768549
0.701549, 0.765718
0.702550, 0.762888
0.703551, 0.760057
0.704552, 0.757227
0.705552, 0.754397
0.706553, 0.751567
0.707553, 0.748737
0.708554, 0.745907
0.709554, 0.743077
0.710555, 0.740248
0.711555, 0.737419
0.712555, 0.734590
0.713556, 0.731761
0.714556, 0.728932
0.715556, 0.726104
0.716556, 0.723276
0.717556, 0.720449
0.718556, 0.717622
0.719556, 0.714795
0.720556, 0.711968
0.721555, 0.709142
0.722555, 0.706316
0.723555, 0.703491
0.724554, 0.700666
0.725554, 0.697842
0.726553, 0.695018
0.727553, 0.692194
0.728552, 0.689371
0.729552, 0.686549
0.730551, 0.683727
0.731550, 0.680905
0.732549, 0.678085
0.733548, 0.675264
0.734548, 0.672445
0.735547, 0.669626
0.736545, 0.666808
0.737544, 0.663990
0.738543, 0.661173
0.739542, 0.658357
0.740541, 0.655541
0.741539, 0.652727
0.742538, 0.649913
0.743537, 0.647099
0.744535, 0.644287
0.745534, 0.641475
0.746532, 0.638664
0.747530, 0.635854
0.748529, 0.633045
0.749527, 0.630237
0.750525, 0.627430
0.751523, 0.624623
0.752521, 0.621818
0.753519, 0.619013
0.754517, 0.616210
0.755515, 0.613407
0.756513, 0.610606
0.757511, 0.607805
0.758508, 0.605006
0.759506, 0.602207
0.760504, 0.599410
0.761501, 0.596614
0.762499, 0.593818
0.763496, 0.591024
0.764493, 0.588232
0.765491, 0.585440
0.766488, 0.582649
0.767485, 0.579860
0.768482, 0.577072
0.769479, 0.574285
0.770476, 0.571500
0.771473, 0.568715
0.772470, 0.565933
0.773467, 0.563151
0.774464, 0.560371
0.775460, 0.557592
0.776457, 0.554814
0.777454, 0.552038
0.778450, 0.549263
0.779447, 0.546490
0.780443, 0.543718
0.781440, 0.540948
0.782436, 0.538179
0.783432, 0.535411
0.784428, 0.532645
0.785424, 0.529881
0.786420, 0.527118
0.787416, 0.524357
0.788412, 0.521597
0.789408, 0.518839
0.790404, 0.516083
0.791400, 0.513328
0.792395, 0.510575
0.793391, 0.507824
0.794386, 0.505074
0.795382, 0.502326
0.796377, 0.499580
0.797373, 0.496836
0.798368, 0.494093
0.799363, 0.491353
0.800358, 0.488614
0.801354, 0.485877
0.802349, 0.483141
0.803344, 0.480408
0.804338, 0.477677
0.805333, 0.474947
0.806328, 0.472220
0.807323, 0.469494
0.808317, 0.466770
0.809312, 0.464049
0.810307, 0.461329
0.811301, 0.458612
0.812295, 0.455896
0.813290, 0.453183
0.814284, 0.450471
0.815278, 0.447762
0.816272, 0.445055
0.817266, 0.442350
0.818260, 0.439647
0.819254, 0.436947
0.820248, 0.434248
0.821242, 0.431552
0.822236, 0.428858
0.823229, 0.426167
0.824223, 0.423477
0.825216, 0.420790
0.826210, 0.418106
0.827203, 0.415423
0.828197, 0.412743
0.829190, 0.410066
0.830183, 0.407391
0.831176, 0.404718
0.832169, 0.402048
0.833162, 0.399380
0.834155, 0.396714
0.835148, 0.394052
0.836141, 0.391391
0.837133, 0.388733
0.838126, 0.386078
0.839118, 0.383426
0.840111, 0.380776
0.841103, 0.378128
0.842096, 0.375484
0.843088, 0.372841
0.844080, 0.370202
0.845072, 0.367565
0.846064, 0.364931
0.847056, 0.362300
0.848048, 0.359672
0.849040, 0.357046
0.850031, 0.354423
0.851023, 0.351803
0.852015, 0.349186
0.853006, 0.346572
0.853998, 0.343960
0.854989, 0.341352
0.855980, 0.338746
0.856971, 0.336143
0.857963, 0.333544
0.858954, 0.330947
0.859945, 0.328353
0.860935, 0.325762
0.861926, 0.323175
0.862917, 0.320590
0.863908, 0.318009
0.864898, 0.315430
0.865889, 0.312855
0.866879, 0.310283
0.867870, 0.307714
0.868860, 0.305148
0.869850, 0.302586
0.870840, 0.300026
0.871830, 0.297470
0.872820, 0.294917
0.873810, 0.292368
0.874800, 0.289822
0.875789, 0.287279
0.876779, 0.284739
0.877769, 0.282203
0.878758, 0.279670
0.879747, 0.277141
0.880737, 0.274615
0.881726, 0.272092
0.882715, 0.269573
0.883704, 0.267058
0.884693, 0.264546
0.885682, 0.262037
0.886671, 0.259532
0.887659, 0.257031
0.888648, 0.254533
0.889636, 0.252039
0.890625, 0.249549
0.891613, 0.247062
0.892601, 0.244579
0.893589, 0.242099
0.894578, 0.239624
0.895565, 0.237152
0.896553, 0.234683
0.897541, 0.232219
0.898529, 0.229758
0.899516, 0.227301
0.900504, 0.224848
0.901491, 0.222399
0.902479, 0.219954
0.903466, 0.217513
0.904453, 0.215075
0.905440, 0.212642
0.906427, 0.210213
0.907414, 0.207787
0.908401, 0.205366
0.909388, 0.202948
0.910374, 0.200535
0.911361, 0.198126
0.912347, 0.195720
0.913333, 0.193319
0.914319, 0.190922
0.915306, 0.188530
0.916292, 0.186141
0.917277, 0.183757
0.918263, 0.181376
0.919249, 0.179001
0.920235, 0.176629
0.921220, 0.174262
0.922205, 0.171898
0.923191, 0.169540
0.924176, 0.167185
0.925161, 0.164835
0.926146, 0.162490
0.927131, 0.160148
0.928116, 0.157812
0.929100, 0.155479
0.930085, 0.153152
0.931069, 0.150828
0.932054, 0.148509
0.933038, 0.146195
0.934022, 0.143885
0.935006, 0.141580
0.935990, 0.139280
0.936974, 0.136984
0.937957, 0.134692
0.938941, 0.132406
0.939924, 0.130124
0.940908, 0.127847
0.941891, 0.125574
0.942874, 0.123307
0.943857, 0.121044
0.944840, 0.118786
0.945823, 0.116532
0.946806, 0.114284
0.947788, 0.112040
0.948771, 0.109801
0.949753, 0.107568
0.950735, 0.105339
0.951717, 0.103115
0.952699, 0.100896
0.953681, 0.098682
0.954663, 0.096473
0.955644, 0.094269
0.956626, 0.092070
0.957607, 0.089876
0.958588, 0.087687
0.959569, 0.085504
0.960550, 0.083325
0.961531, 0.081152
0.962512, 0.078984
0.963492, 0.076821
0.964473, 0.074663
0.965453, 0.072511
0.966433, 0.070364
0.967413, 0.068222
0.968393, 0.066085
0.969373, 0.063954
0.970353, 0.061828
0.971332, 0.059708
0.972311, 0.057593
0.973291, 0.055483
0.974270, 0.053379
0.975249, 0.051280
0.976228, 0.049187
0.977206, 0.047099
0.978185, 0.045017
0.979163, 0.042940
0.980141, 0.040869
0.981120, 0.038804
0.982097, 0.036744
0.983075, 0.034689
0.984053, 0.032641
0.985030, 0.030598
0.986008, 0.028561
0.986985, 0.026529
0.987962, 0.024504
0.988939, 0.022484
0.989916, 0.020470
0.990892, 0.018461
0.991869, 0.016459
0.992845, 0.014462
0.993821, 0.012471
0.994797, 0.010486
0.995773, 0.008507
0.996749, 0.006534
0.997724, 0.004567
0.998699, 0.002606
0.999675, 0.000651
1.000650, -0.001298
1.001624, -0.003241
1.002599, -0.005178
1.003573, -0.007108
1.004548, -0.009033
1.005522, -0.010952
1.006496, -0.012864
1.007470, -0.014770
1.008443, -0.016670
1.009417, -0.018564
1.010390, -0.020451
1.011363, -0.022333
1.012336, -0.024208
1.013308, -0.026076
1.014281, -0.027938
1.015253, -0.029794
1.016225, -0.031644
1.017197, -0.033487
1.018169, -0.035324
1.019141, -0.037154
1.020112, -0.038978
1.021083, -0.040795
1.022054, -0.042606
1.023025, -0.044410
1.023995, -0.046208
1.024966, -0.047999
1.025936, -0.049784
1.026906, -0.051562
1.027876, -0.053333
1.028845, -0.055098
1.029815, -0.056856
1.030784, -0.058607
1.031753, -0.060351
1.032721, -0.062089
1.033690, -0.063820
1.034658, -0.065544
1.035626, -0.067262
1.036594, -0.068972
1.037561, -0.070676
1.038529, -0.072373
1.039496, -0.074063
1.040463, -0.075746
1.041429, -0.077422
1.042396, -0.079091
1.043362, -0.080753
1.044328, -0.082408
1.045293, -0.084056
1.046259, -0.085697
1.047224, -0.087331
1.048189, -0.088958
1.049153, -0.090578
1.050118, -0.092191
1.051082, -0.093796
1.052046, -0.095394
1.053010, -0.096985
1.053973, -0.098569
1.054936, -0.100146
1.055899, -0.101715
1.056861, -0.103277
1.057824, -0.104832
1.058786, -0.106379
1.059747, -0.107920
1.060709, -0.109452
1.061670, -0.110978
1.062631, -0.112496
1.063591, -0.114006
1.064552, -0.115509
1.065512, -0.117005
1.066471, -0.118493
1.067430, -0.119973
1.068390, -0.121446
1.069348, -0.122912
1.070307, -0.124370
1.071265, -0.125820
1.072222, -0.127263
1.073180, -0.128698
1.074137, -0.130125
1.075094, -0.131545
1.076050, -0.132957
1.077006, -0.134361
1.077962, -0.135757
1.078917, -0.137146
1.079872, -0.138527
1.080827, -0.139900
1.081781, -0.141266
1.082735, -0.142623
1.083689, -0.143973
1.084642, -0.145315
1.085595, -0.146648
1.086548, -0.147974
1.087500, -0.149292
1.088451, -0.150602
1.089403, -0.151904
1.090353, -0.153198
1.091304, -0.154484
1.092254, -0.155762
1.093204, -0.157032
1.094153, -0.158294
1.095102, -0.159548
1.096050, -0.160793
1.096998, -0.162031
1.097945, -0.163260
1.098892, -0.164481
1.099839, -0.165694
1.100785, -0.166899
1.101731, -0.168095
1.102676, -0.169284
1.103620, -0.170464
1.104565, -0.171635
1.105508, -0.172799
1.106452, -0.173954
1.107394, -0.175100
1.108336, -0.176239
1.109278, -0.177369
1.110219, -0.178490
1.111160, -0.179603
1.112100, -0.180708
1.113039, -0.181804
1.113978, -0.182892
1.114917, -0.183971
1.115854, -0.185042
1.116792, -0.186104
1.117728, -0.187158
1.118664, -0.188203
1.119600, -0.189240
1.120535, -0.190268
1.121469, -0.191287
1.122402, -0.192298
1.123335, -0.193300
1.124267, -0.194293
1.125199, -0.195278
1.126130, -0.196254
1.127060, -0.197221
1.127989, -0.198180
1.128918, -0.199130
1.129846, -0.200071
1.130774, -0.201004
1.131700, -0.201927
1.132626, -0.202842
1.133551, -0.203748
1.134475, -0.204646
1.135399, -0.205534
1.136321, -0.206413
1.137243, -0.207284
1.138164, -0.208146
1.139084, -0.208999
1.140003, -0.209843
1.140922, -0.210678
1.141839, -0.211504
1.142756, -0.212322
1.143671, -0.213130
1.144586, -0.213929
1.145500, -0.214720
1.146412, -0.215501
1.147324, -0.216273
1.148235, -0.217037
1.149144, -0.217791
1.150053, -0.218537
1.150960, -0.219273
1.151866, -0.220000
1.152772, -0.220719
1.153676, -0.221428
1.154578, -0.222128
1.155480, -0.222819
1.156380, -0.223501
1.157280, -0.224174
1.158177, -0.224838
1.159074, -0.225493
1.159969, -0.226139
1.160863, -0.226775
1.161755, -0.227403
1.162646, -0.228021
1.163536, -0.228630
1.164424, -0.229230
1.165310, -0.229821
1.166195, -0.230403
1.167079, -0.230976
1.167960, -0.231540
1.168841, -0.232094
1.169719, -0.232640
1.170595, -0.233176
1.171470, -0.233703
1.172343, -0.234222
1.173214, -0.234731
1.174083, -0.235231
1.174950, -0.235722
1.175815, -0.236203
1.176678, -0.236676
1.177539, -0.237140
1.178397, -0.237594
1.179253, -0.238040
1.180107, -0.238477
1.180959, -0.238904
1.181808, -0.239323
1.182654, -0.239732
1.183498, -0.240133
1.184339, -0.240525
1.185178, -0.240908
1.186013, -0.241281
1.186846, -0.241647
1.187675, -0.242003
1.188502, -0.242350
1.189325, -0.242689
1.190145, -0.243018
1.190961, -0.243340
1.191774, -0.243652
1.192583, -0.243956
1.193389, -0.244251
1.194190, -0.244537
1.194988, -0.244815
1.195781, -0.245085
1.196570, -0.245346
1.197354, -0.245599
1.198134, -0.245843
1.198909, -0.246079
1.199679, -0.246307
1.200444, -0.246527
1.201203, -0.246738
1.201957, -0.246942
1.202705, -0.247138
1.203447, -0.247326
1.204183, -0.247506
1.204912, -0.247678
1.205635, -0.247843
1.206350, -0.248000
1.207058, -0.248150
1.207759, -0.248293
1.208451, -0.248428
1.209135, -0.248557
1.209811, -0.248678
1.210477, -0.248793
1.211134, -0.248901
1.211782, -0.249002
1.212419, -0.249098
1.213045, -0.249187
1.213660, -0.249269
1.214264, -0.249347
1.214855, -0.249418
1.215434, -0.249484
1.215999, -0.249544
1.216551, -0.249600
1.217088, -0.249650
1.217610, -0.249696
1.218117, -0.249738
1.218607, -0.249775
1.219081, -0.249808
1.219537, -0.249838
1.219975, -0.249864
1.220395, -0.249887
1.220795, -0.249907
1.221175, -0.249924
1.221535, -0.249938
1.221875, -0.249951
1.222194, -0.249961
1.222491, -0.249970
1.222767, -0.249977
1.223021, -0.249982
1.223254, -0.249987
1.223467, -0.249990
1.223658, -0.249993
1.223829, -0.249995
1.223981, -0.249997
1.224115, -0.249998
1.224231, -0.249998
1.224331, -0.249999
1.224416, -0.249999
1.224487, -0.250000
1.224545, -0.250000
1.224593, -0.250000
1.224631, -0.250000
1.224662, -0.250000
1.224685, -0.250000
1.224703, -0.250000
1.224716, -0.250000
1.224725, -0.250000
1.224732, -0.250000
1.224737, -0.250000
1.224740, -0.250000
1.224742, -0.250000
1.224743, -0.250000
1.224744, -0.250000
1.224744, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224745, -0.250000
1.224742, -0.250000
1.224763, -0.250000
1.224623, -0.250000
1.225573, -0.249996
1.222705, -0.249975
1.225614, -0.249995
1.224403, -0.249999
1.224898, -0.250000
1.224664, -0.250000
1.224793, -0.250000
1.224711, -0.250000
1.224771, -0.250000
