x_0, x_1, y
0.135353, -0.080585, 0.024812
0.134932, -0.080267, 0.024647
0.134512, -0.079950, 0.024483
0.134093, -0.079634, 0.024320
0.133675, -0.079319, 0.024158
0.133258, -0.079005, 0.023997
0.132842, -0.078692, 0.023837
0.132427, -0.078380, 0.023678
0.132013, -0.078068, 0.023520
0.131600, -0.077758, 0.023363
0.131188, -0.077449, 0.023207
0.130777, -0.077141, 0.023051
0.130367, -0.076833, 0.022897
0.129958, -0.076527, 0.022743
0.129549, -0.076222, 0.022591
0.129142, -0.075917, 0.022439
0.128736, -0.075614, 0.022289
0.128331, -0.075312, 0.022139
0.127926, -0.075010, 0.021990
0.127523, -0.074709, 0.021842
0.127120, -0.074410, 0.021695
0.126719, -0.074111, 0.021548
0.126319, -0.073813, 0.021403
0.125919, -0.073517, 0.021259
0.125520, -0.073221, 0.021115
0.125123, -0.072926, 0.020972
0.124726, -0.072632, 0.020831
0.124330, -0.072339, 0.020690
0.123936, -0.072047, 0.020549
0.123542, -0.071756, 0.020410
0.123149, -0.071466, 0.020272
0.122757, -0.071176, 0.020134
0.122366, -0.070888, 0.019997
0.121976, -0.070601, 0.019861
0.121587, -0.070314, 0.019726
0.121199, -0.070029, 0.019592
0.120812, -0.069744, 0.019458
0.120425, -0.069460, 0.019326
0.120040, -0.069177, 0.019194
0.119656, -0.068896, 0.019063
0.119272, -0.068615, 0.018933
0.118890, -0.068335, 0.018803
0.118508, -0.068055, 0.018675
0.118127, -0.067777, 0.018547
0.117748, -0.067500, 0.018420
0.117369, -0.067223, 0.018293
0.116991, -0.066948, 0.018168
0.116614, -0.066673, 0.018043
0.116238, -0.066399, 0.017919
0.115863, -0.066127, 0.017796
0.115489, -0.065855, 0.017674
0.115115, -0.065584, 0.017552
0.114743, -0.065313, 0.017431
0.114372, -0.065044, 0.017311
0.114001, -0.064776, 0.017191
0.113632, -0.064508, 0.017073
0.113263, -0.064242, 0.016955
0.112895, -0.063976, 0.016837
0.112528, -0.063711, 0.016721
0.112162, -0.063447, 0.016605
0.111797, -0.063184, 0.016490
0.111433, -0.062922, 0.016376
0.111070, -0.062660, 0.016262
0.110708, -0.062400, 0.016149
0.110346, -0.062140, 0.016037
0.109986, -0.061881, 0.015925
0.109626, -0.061623, 0.015815
0.109267, -0.061366, 0.015705
0.108909, -0.061110, 0.015595
0.108552, -0.060855, 0.015486
0.108196, -0.060600, 0.015378
0.107841, -0.060347, 0.015271
0.107487, -0.060094, 0.015164
0.107134, -0.059842, 0.015058
0.106781, -0.059591, 0.014953
0.106430, -0.059341, 0.014848
0.106079, -0.059091, 0.014744
0.105729, -0.058843, 0.014641
0.105380, -0.058595, 0.014538
0.105032, -0.058348, 0.014436
0.104685, -0.058102, 0.014334
0.104339, -0.057857, 0.014234
0.103993, -0.057613, 0.014133
0.103649, -0.057369, 0.014034
0.103305, -0.057126, 0.013935
0.102962, -0.056885, 0.013837
0.102621, -0.056644, 0.013739
0.102280, -0.056403, 0.013642
0.101939, -0.056164, 0.013546
0.101600, -0.055925, 0.013450
0.101262, -0.055688, 0.013355
0.100924, -0.055451, 0.013260
0.100587, -0.055214, 0.013166
0.100252, -0.054979, 0.013073
0.099917, -0.054745, 0.012980
0.099583, -0.054511, 0.012888
0.099249, -0.054278, 0.012796
0.098917, -0.054046, 0.012705
0.098585, -0.053815, 0.012615
0.098255, -0.053584, 0.012525
0.097925, -0.053354, 0.012436
0.097596, -0.053125, 0.012347
0.097268, -0.052897, 0.012259
0.096941, -0.052670, 0.012171
0.096614, -0.052443, 0.012084
0.096289, -0.052218, 0.011998
0.095964, -0.051993, 0.011912
0.095640, -0.051769, 0.011827
0.095317, -0.051545, 0.011742
0.094995, -0.051323, 0.011658
0.094674, -0.051101, 0.011574
0.094353, -0.050880, 0.011491
0.094033, -0.050659, 0.011408
0.093715, -0.050440, 0.011326
0.093397, -0.050221, 0.011245
0.093079, -0.050003, 0.011164
0.092763, -0.049786, 0.011083
0.092448, -0.049569, 0.011003
0.092133, -0.049354, 0.010924
0.091819, -0.049139, 0.010845
0.091506, -0.048925, 0.010767
0.091194, -0.048711, 0.010689
0.090883, -0.048499, 0.010612
0.090572, -0.048287, 0.010535
0.090262, -0.048076, 0.010458
0.089954, -0.047865, 0.010383
0.089646, -0.047656, 0.010307
0.089338, -0.047447, 0.010232
0.089032, -0.047239, 0.010158
0.088726, -0.047031, 0.010084
0.088422, -0.046825, 0.010011
0.088118, -0.046619, 0.009938
0.087814, -0.046414, 0.009865
0.087512, -0.046209, 0.009793
0.087210, -0.046005, 0.009722
0.086910, -0.045802, 0.009651
0.086610, -0.045600, 0.009580
0.086311, -0.045399, 0.009510
0.086012, -0.045198, 0.009441
0.085715, -0.044998, 0.009372
0.085418, -0.044799, 0.009303
0.085122, -0.044600, 0.009235
0.084827, -0.044402, 0.009167
0.084533, -0.044205, 0.009100
0.084239, -0.044008, 0.009033
0.083946, -0.043813, 0.008966
0.083655, -0.043618, 0.008900
0.083363, -0.043423, 0.008835
0.083073, -0.043230, 0.008770
0.082783, -0.043037, 0.008705
0.082495, -0.042845, 0.008641
0.082207, -0.042653, 0.008577
0.081920, -0.042462, 0.008514
0.081633, -0.042272, 0.008451
0.081347, -0.042083, 0.008388
0.081063, -0.041894, 0.008326
0.080778, -0.041706, 0.008264
0.080495, -0.041519, 0.008203
0.080213, -0.041332, 0.008142
0.079931, -0.041146, 0.008082
0.079650, -0.040961, 0.008022
0.079370, -0.040776, 0.007962
0.079090, -0.040592, 0.007903
0.078812, -0.040409, 0.007844
0.078534, -0.040227, 0.007786
0.078257, -0.040045, 0.007728
0.077980, -0.039864, 0.007670
0.077705, -0.039683, 0.007613
0.077430, -0.039503, 0.007556
0.077156, -0.039324, 0.007499
0.076882, -0.039146, 0.007443
0.076610, -0.038968, 0.007388
0.076338, -0.038791, 0.007332
0.076067, -0.038614, 0.007277
0.075797, -0.038438, 0.007223
0.075527, -0.038263, 0.007168
0.075259, -0.038089, 0.007115
0.074991, -0.037915, 0.007061
0.074723, -0.037742, 0.007008
0.074457, -0.037569, 0.006955
0.074191, -0.037397, 0.006903
0.073926, -0.037226, 0.006851
0.073662, -0.037055, 0.006799
0.073398, -0.036885, 0.006748
0.073135, -0.036716, 0.006697
0.072873, -0.036547, 0.006646
0.072612, -0.036379, 0.006596
0.072351, -0.036212, 0.006546
0.072092, -0.036045, 0.006496
0.071832, -0.035879, 0.006447
0.071574, -0.035713, 0.006398
0.071316, -0.035549, 0.006350
0.071060, -0.035384, 0.006301
0.070803, -0.035221, 0.006254
0.070548, -0.035058, 0.006206
0.070293, -0.034895, 0.006159
0.070039, -0.034734, 0.006112
0.069786, -0.034573, 0.006065
0.069533, -0.034412, 0.006019
0.069282, -0.034252, 0.005973
0.069030, -0.034093, 0.005927
0.068780, -0.033934, 0.005882
0.068530, -0.033776, 0.005837
0.068281, -0.033619, 0.005793
0.068033, -0.033462, 0.005748
0.067786, -0.033306, 0.005704
0.067539, -0.033150, 0.005660
0.067293, -0.032995, 0.005617
0.067047, -0.032841, 0.005574
0.066803, -0.032687, 0.005531
0.066559, -0.032534, 0.005488
0.066316, -0.032381, 0.005446
0.066073, -0.032229, 0.005404
0.065831, -0.032078, 0.005363
0.065590, -0.031927, 0.005321
0.065349, -0.031777, 0.005280
0.065110, -0.031627, 0.005240
0.064871, -0.031478, 0.005199
0.064632, -0.031330, 0.005159
0.064395, -0.031182, 0.005119
0.064158, -0.031034, 0.005079
0.063921, -0.030888, 0.005040
0.063686, -0.030741, 0.005001
0.063451, -0.030596, 0.004962
0.063217, -0.030451, 0.004924
0.062983, -0.030306, 0.004885
0.062750, -0.030163, 0.004847
0.062518, -0.030019, 0.004810
0.062287, -0.029877, 0.004772
0.062056, -0.029734, 0.004735
0.061826, -0.029593, 0.004698
0.061597, -0.029452, 0.004662
0.061368, -0.029311, 0.004625
0.061140, -0.029171, 0.004589
0.060912, -0.029032, 0.004553
0.060686, -0.028893, 0.004518
0.060460, -0.028755, 0.004482
0.060234, -0.028617, 0.004447
0.060009, -0.028480, 0.004412
0.059785, -0.028344, 0.004378
0.059562, -0.028208, 0.004343
0.059339, -0.028072, 0.004309
0.059117, -0.027937, 0.004275
0.058896, -0.027803, 0.004242
0.058675, -0.027669, 0.004208
0.058455, -0.027536, 0.004175
0.058236, -0.027403, 0.004142
0.058017, -0.027271, 0.004110
0.057799, -0.027139, 0.004077
0.057582, -0.027008, 0.004045
0.057365, -0.026877, 0.004013
0.057149, -0.026747, 0.003981
0.056933, -0.026617, 0.003950
0.056719, -0.026488, 0.003919
0.056504, -0.026360, 0.003888
0.056291, -0.026232, 0.003857
0.056078, -0.026104, 0.003826
0.055866, -0.025977, 0.003796
0.055654, -0.025851, 0.003766
0.055443, -0.025725, 0.003736
0.055233, -0.025599, 0.003706
0.055023, -0.025474, 0.003677
0.054814, -0.025350, 0.003647
0.054606, -0.025226, 0.003618
0.054398, -0.025103, 0.003589
0.054191, -0.024980, 0.003561
0.053985, -0.024858, 0.003532
0.053779, -0.024736, 0.003504
0.053574, -0.024614, 0.003476
0.053369, -0.024493, 0.003448
0.053165, -0.024373, 0.003421
0.052962, -0.024253, 0.003393
0.052759, -0.024134, 0.003366
0.052557, -0.024015, 0.003339
0.052356, -0.023897, 0.003312
0.052155, -0.023779, 0.003286
0.051955, -0.023661, 0.003259
0.051755, -0.023544, 0.003233
0.051556, -0.023428, 0.003207
0.051358, -0.023312, 0.003181
0.051160, -0.023197, 0.003155
0.050963, -0.023082, 0.003130
0.050766, -0.022967, 0.003105
0.050570, -0.022853, 0.003080
0.050375, -0.022740, 0.003055
0.050180, -0.022627, 0.003030
0.049986, -0.022514, 0.003006
0.049793, -0.022402, 0.002981
0.049600, -0.022290, 0.002957
0.049408, -0.022179, 0.002933
0.049216, -0.022069, 0.002909
0.049025, -0.021958, 0.002886
0.048835, -0.021849, 0.002862
0.048645, -0.021739, 0.002839
0.048455, -0.021630, 0.002816
0.048267, -0.021522, 0.002793
0.048079, -0.021414, 0.002770
0.047891, -0.021307, 0.002748
0.047704, -0.021200, 0.002725
0.047518, -0.021093, 0.002703
0.047332, -0.020987, 0.002681
0.047147, -0.020881, 0.002659
0.046963, -0.020776, 0.002637
0.046779, -0.020672, 0.002616
0.046595, -0.020567, 0.002594
0.046412, -0.020463, 0.002573
0.046230, -0.020360, 0.002552
0.046049, -0.020257, 0.002531
0.045868, -0.020155, 0.002510
0.045687, -0.020052, 0.002489
0.045507, -0.019951, 0.002469
0.045328, -0.019850, 0.002449
0.045149, -0.019749, 0.002428
0.044971, -0.019649, 0.002408
0.044793, -0.019549, 0.002389
0.044616, -0.019449, 0.002369
0.044440, -0.019350, 0.002349
0.044264, -0.019252, 0.002330
0.044089, -0.019153, 0.002311
0.043914, -0.019056, 0.002292
0.043740, -0.018958, 0.002273
0.043566, -0.018861, 0.002254
0.043393, -0.018765, 0.002235
0.043221, -0.018669, 0.002217
0.043049, -0.018573, 0.002198
0.042877, -0.018478, 0.002180
0.042706, -0.018383, 0.002162
0.042536, -0.018289, 0.002144
0.042366, -0.018195, 0.002126
0.042197, -0.018101, 0.002108
0.042029, -0.018008, 0.002091
0.041860, -0.017915, 0.002073
0.041693, -0.017823, 0.002056
0.041526, -0.017731, 0.002039
0.041359, -0.017640, 0.002022
0.041194, -0.017548, 0.002005
0.041028, -0.017458, 0.001988
0.040863, -0.017367, 0.001971
0.040699, -0.017277, 0.001955
0.040535, -0.017188, 0.001939
0.040372, -0.017099, 0.001922
0.040210, -0.017010, 0.001906
0.040047, -0.016922, 0.001890
0.039886, -0.016834, 0.001874
0.039725, -0.016746, 0.001858
0.039564, -0.016659, 0.001843
0.039404, -0.016572, 0.001827
0.039245, -0.016486, 0.001812
0.039086, -0.016400, 0.001797
0.038928, -0.016314, 0.001782
0.038770, -0.016229, 0.001766
0.038612, -0.016144, 0.001752
0.038455, -0.016060, 0.001737
0.038299, -0.015975, 0.001722
0.038143, -0.015892, 0.001707
0.037988, -0.015808, 0.001693
0.037833, -0.015725, 0.001679
0.037679, -0.015643, 0.001664
0.037525, -0.015561, 0.001650
0.037372, -0.015479, 0.001636
0.037219, -0.015397, 0.001622
0.037067, -0.015316, 0.001609
0.036916, -0.015235, 0.001595
0.036764, -0.015155, 0.001581
0.036614, -0.015075, 0.001568
0.036464, -0.014995, 0.001554
0.036314, -0.014916, 0.001541
0.036165, -0.014837, 0.001528
0.036016, -0.014758, 0.001515
0.035868, -0.014680, 0.001502
0.035721, -0.014602, 0.001489
0.035573, -0.014525, 0.001476
0.035427, -0.014448, 0.001464
0.035281, -0.014371, 0.001451
0.035135, -0.014294, 0.001439
0.034990, -0.014218, 0.001426
0.034845, -0.014142, 0.001414
0.034701, -0.014067, 0.001402
0.034557, -0.013992, 0.001390
0.034414, -0.013917, 0.001378
0.034272, -0.013843, 0.001366
0.034129, -0.013769, 0.001354
0.033988, -0.013695, 0.001343
0.033847, -0.013622, 0.001331
0.033706, -0.013549, 0.001320
0.033566, -0.013476, 0.001308
0.033426, -0.013404, 0.001297
0.033286, -0.013332, 0.001286
0.033148, -0.013260, 0.001275
0.033009, -0.013189, 0.001264
0.032871, -0.013118, 0.001253
0.032734, -0.013047, 0.001242
0.032597, -0.012977, 0.001231
0.032461, -0.012906, 0.001220
0.032325, -0.012837, 0.001210
0.032189, -0.012767, 0.001199
0.032054, -0.012698, 0.001189
0.031920, -0.012630, 0.001178
0.031786, -0.012561, 0.001168
0.031652, -0.012493, 0.001158
0.031519, -0.012425, 0.001148
0.031386, -0.012358, 0.001138
0.031254, -0.012291, 0.001128
0.031122, -0.012224, 0.001118
0.030991, -0.012157, 0.001108
0.030860, -0.012091, 0.001099
0.030730, -0.012025, 0.001089
0.030600, -0.011960, 0.001079
0.030470, -0.011894, 0.001070
0.030341, -0.011829, 0.001061
0.030213, -0.011765, 0.001051
0.030085, -0.011700, 0.001042
0.029957, -0.011636, 0.001033
0.029830, -0.011573, 0.001024
0.029703, -0.011509, 0.001015
0.029577, -0.011446, 0.001006
0.029451, -0.011383, 0.000997
0.029325, -0.011321, 0.000988
0.029200, -0.011258, 0.000979
0.029076, -0.011196, 0.000971
0.028952, -0.011135, 0.000962
0.028828, -0.011073, 0.000954
0.028705, -0.011012, 0.000945
0.028582, -0.010952, 0.000937
0.028460, -0.010891, 0.000929
0.028338, -0.010831, 0.000920
0.028216, -0.010771, 0.000912
0.028095, -0.010711, 0.000904
0.027975, -0.010652, 0.000896
0.027854, -0.010593, 0.000888
0.027735, -0.010534, 0.000880
0.027615, -0.010476, 0.000872
0.027496, -0.010418, 0.000865
0.027378, -0.010360, 0.000857
0.027260, -0.010302, 0.000849
0.027142, -0.010245, 0.000842
0.027025, -0.010188, 0.000834
0.026908, -0.010131, 0.000827
0.026792, -0.010074, 0.000819
0.026676, -0.010018, 0.000812
0.026561, -0.009962, 0.000805
0.026446, -0.009906, 0.000797
0.026331, -0.009851, 0.000790
0.026217, -0.009796, 0.000783
0.026103, -0.009741, 0.000776
0.025989, -0.009686, 0.000769
0.025876, -0.009632, 0.000762
0.025764, -0.009578, 0.000755
0.025651, -0.009524, 0.000749
0.025540, -0.009470, 0.000742
0.025428, -0.009417, 0.000735
0.025317, -0.009364, 0.000729
0.025207, -0.009311, 0.000722
0.025097, -0.009259, 0.000716
0.024987, -0.009206, 0.000709
0.024877, -0.009154, 0.000703
0.024768, -0.009103, 0.000696
0.024660, -0.009051, 0.000690
0.024552, -0.009000, 0.000684
0.024444, -0.008949, 0.000678
0.024337, -0.008898, 0.000671
0.024230, -0.008848, 0.000665
0.024123, -0.008797, 0.000659
0.024017, -0.008747, 0.000653
0.023911, -0.008698, 0.000647
0.023806, -0.008648, 0.000641
0.023701, -0.008599, 0.000636
0.023596, -0.008550, 0.000630
0.023492, -0.008501, 0.000624
0.023388, -0.008452, 0.000618
0.023284, -0.008404, 0.000613
0.023181, -0.008356, 0.000607
0.023079, -0.008308, 0.000602
0.022976, -0.008261, 0.000596
0.022874, -0.008213, 0.000591
0.022773, -0.008166, 0.000585
0.022672, -0.008119, 0.000580
0.022571, -0.008073, 0.000575
0.022470, -0.008026, 0.000569
0.022370, -0.007980, 0.000564
0.022271, -0.007934, 0.000559
0.022171, -0.007889, 0.000554
0.022072, -0.007843, 0.000549
0.021974, -0.007798, 0.000544
0.021876, -0.007753, 0.000539
0.021778, -0.007708, 0.000534
0.021680, -0.007664, 0.000529
0.021583, -0.007619, 0.000524
0.021487, -0.007575, 0.000519
0.021390, -0.007531, 0.000514
0.021294, -0.007488, 0.000510
0.021199, -0.007444, 0.000505
0.021103, -0.007401, 0.000500
0.021009, -0.007358, 0.000495
0.020914, -0.007315, 0.000491
0.020820, -0.007273, 0.000486
0.020726, -0.007230, 0.000482
0.020632, -0.007188, 0.000477
0.020539, -0.007146, 0.000473
0.020447, -0.007105, 0.000469
0.020354, -0.007063, 0.000464
0.020262, -0.007022, 0.000460
0.020170, -0.006981, 0.000456
0.020079, -0.006940, 0.000451
0.019988, -0.006900, 0.000447
0.019897, -0.006859, 0.000443
0.019807, -0.006819, 0.000439
0.019717, -0.006779, 0.000435
0.019628, -0.006739, 0.000431
0.019538, -0.006699, 0.000427
0.019449, -0.006660, 0.000423
0.019361, -0.006621, 0.000419
0.019273, -0.006582, 0.000415
0.019185, -0.006543, 0.000411
0.019097, -0.006505, 0.000407
0.019010, -0.006466, 0.000403
0.018923, -0.006428, 0.000399
0.018836, -0.006390, 0.000396
0.018750, -0.006352, 0.000392
0.018664, -0.006315, 0.000388
0.018579, -0.006277, 0.000385
0.018494, -0.006240, 0.000381
0.018409, -0.006203, 0.000377
0.018324, -0.006166, 0.000374
0.018240, -0.006130, 0.000370
0.018156, -0.006093, 0.000367
0.018072, -0.006057, 0.000363
0.017989, -0.006021, 0.000360
0.017906, -0.005985, 0.000356
0.017824, -0.005949, 0.000353
0.017741, -0.005914, 0.000350
0.017659, -0.005878, 0.000346
0.017578, -0.005843, 0.000343
0.017497, -0.005808, 0.000340
0.017416, -0.005774, 0.000337
0.017335, -0.005739, 0.000333
0.017255, -0.005705, 0.000330
0.017175, -0.005671, 0.000327
0.017095, -0.005637, 0.000324
0.017015, -0.005603, 0.000321
0.016936, -0.005569, 0.000318
0.016858, -0.005536, 0.000315
0.016779, -0.005502, 0.000312
0.016701, -0.005469, 0.000309
0.016623, -0.005436, 0.000306
0.016546, -0.005403, 0.000303
0.016468, -0.005371, 0.000300
0.016391, -0.005338, 0.000297
0.016315, -0.005306, 0.000294
0.016238, -0.005274, 0.000292
0.016162, -0.005242, 0.000289
0.016087, -0.005210, 0.000286
0.016011, -0.005179, 0.000283
0.015936, -0.005147, 0.000280
0.015861, -0.005116, 0.000278
0.015787, -0.005085, 0.000275
0.015713, -0.005054, 0.000272
0.015639, -0.005023, 0.000270
0.015565, -0.004993, 0.000267
0.015492, -0.004962, 0.000265
0.015419, -0.004932, 0.000262
0.015346, -0.004902, 0.000260
0.015274, -0.004872, 0.000257
0.015202, -0.004842, 0.000255
0.015130, -0.004813, 0.000252
0.015058, -0.004783, 0.000250
0.014987, -0.004754, 0.000247
0.014916, -0.004725, 0.000245
0.014845, -0.004696, 0.000242
0.014775, -0.004667, 0.000240
0.014705, -0.004639, 0.000238
0.014635, -0.004610, 0.000235
0.014565, -0.004582, 0.000233
0.014496, -0.004554, 0.000231
0.014427, -0.004526, 0.000229
0.014358, -0.004498, 0.000226
0.014290, -0.004470, 0.000224
0.014222, -0.004442, 0.000222
0.014154, -0.004415, 0.000220
0.014086, -0.004388, 0.000218
0.014019, -0.004361, 0.000216
0.013952, -0.004334, 0.000213
0.013885, -0.004307, 0.000211
0.013819, -0.004280, 0.000209
0.013752, -0.004254, 0.000207
0.013686, -0.004227, 0.000205
0.013621, -0.004201, 0.000203
0.013555, -0.004175, 0.000201
0.013490, -0.004149, 0.000199
0.013425, -0.004123, 0.000197
0.013361, -0.004098, 0.000195
0.013296, -0.004072, 0.000193
0.013232, -0.004047, 0.000191
0.013168, -0.004021, 0.000190
0.013105, -0.003996, 0.000188
0.013042, -0.003971, 0.000186
0.012979, -0.003947, 0.000184
0.012916, -0.003922, 0.000182
0.012853, -0.003897, 0.000180
0.012791, -0.003873, 0.000179
0.012729, -0.003849, 0.000177
0.012667, -0.003824, 0.000175
0.012606, -0.003800, 0.000173
0.012545, -0.003777, 0.000172
0.012484, -0.003753, 0.000170
0.012423, -0.003729, 0.000168
0.012363, -0.003706, 0.000167
0.012302, -0.003682, 0.000165
0.012242, -0.003659, 0.000163
0.012183, -0.003636, 0.000162
0.012123, -0.003613, 0.000160
0.012064, -0.003590, 0.000158
0.012005, -0.003568, 0.000157
0.011946, -0.003545, 0.000155
0.011888, -0.003523, 0.000154
0.011830, -0.003500, 0.000152
0.011772, -0.003478, 0.000151
0.011714, -0.003456, 0.000149
0.011657, -0.003434, 0.000148
0.011599, -0.003412, 0.000146
0.011542, -0.003391, 0.000145
0.011486, -0.003369, 0.000143
0.011429, -0.003348, 0.000142
0.011373, -0.003326, 0.000140
0.011317, -0.003305, 0.000139
0.011261, -0.003284, 0.000138
0.011206, -0.003263, 0.000136
0.011150, -0.003242, 0.000135
0.011095, -0.003221, 0.000133
0.011040, -0.003201, 0.000132
0.010986, -0.003180, 0.000131
0.010931, -0.003160, 0.000129
0.010877, -0.003140, 0.000128
0.010823, -0.003120, 0.000127
0.010770, -0.003100, 0.000126
0.010716, -0.003080, 0.000124
0.010663, -0.003060, 0.000123
0.010610, -0.003040, 0.000122
0.010557, -0.003021, 0.000121
0.010505, -0.003001, 0.000119
0.010452, -0.002982, 0.000118
0.010400, -0.002963, 0.000117
0.010348, -0.002943, 0.000116
0.010297, -0.002924, 0.000115
0.010245, -0.002906, 0.000113
0.010194, -0.002887, 0.000112
0.010143, -0.002868, 0.000111
0.010092, -0.002850, 0.000110
0.010042, -0.002831, 0.000109
0.009991, -0.002813, 0.000108
0.009941, -0.002794, 0.000107
0.009891, -0.002776, 0.000106
0.009842, -0.002758, 0.000104
0.009792, -0.002740, 0.000103
0.009743, -0.002722, 0.000102
0.009694, -0.002705, 0.000101
0.009645, -0.002687, 0.000100
0.009597, -0.002670, 0.000099
0.009548, -0.002652, 0.000098
0.009500, -0.002635, 0.000097
0.009452, -0.002618, 0.000096
0.009404, -0.002601, 0.000095
0.009357, -0.002583, 0.000094
0.009309, -0.002567, 0.000093
0.009262, -0.002550, 0.000092
0.009215, -0.002533, 0.000091
0.009169, -0.002516, 0.000090
0.009122, -0.002500, 0.000089
0.009076, -0.002483, 0.000089
0.009030, -0.002467, 0.000088
0.008984, -0.002451, 0.000087
0.008938, -0.002435, 0.000086
0.008893, -0.002419, 0.000085
0.008847, -0.002403, 0.000084
0.008802, -0.002387, 0.000083
0.008757, -0.002371, 0.000082
0.008713, -0.002355, 0.000081
0.008668, -0.002340, 0.000081
0.008624, -0.002324, 0.000080
0.008580, -0.002309, 0.000079
0.008536, -0.002294, 0.000078
0.008492, -0.002279, 0.000077
0.008449, -0.002263, 0.000077
0.008405, -0.002248, 0.000076
0.008362, -0.002233, 0.000075
0.008319, -0.002219, 0.000074
0.008277, -0.002204, 0.000073
0.008234, -0.002189, 0.000073
0.008192, -0.002175, 0.000072
0.008149, -0.002160, 0.000071
0.008107, -0.002146, 0.000070
0.008066, -0.002131, 0.000070
0.008024, -0.002117, 0.000069
0.007983, -0.002103, 0.000068
0.007941, -0.002089, 0.000067
0.007900, -0.002075, 0.000067
0.007859, -0.002061, 0.000066
0.007819, -0.002047, 0.000065
0.007778, -0.002033, 0.000065
0.007738, -0.002020, 0.000064
0.007698, -0.002006, 0.000063
0.007658, -0.001993, 0.000063
0.007618, -0.001979, 0.000062
0.007579, -0.001966, 0.000061
0.007539, -0.001953, 0.000061
0.007500, -0.001940, 0.000060
0.007461, -0.001927, 0.000059
0.007422, -0.001913, 0.000059
0.007383, -0.001901, 0.000058
0.007345, -0.001888, 0.000058
0.007306, -0.001875, 0.000057
0.007268, -0.001862, 0.000056
0.007230, -0.001850, 0.000056
0.007192, -0.001837, 0.000055
0.007155, -0.001825, 0.000055
0.007117, -0.001812, 0.000054
0.007080, -0.001800, 0.000053
0.007043, -0.001788, 0.000053
0.007006, -0.001776, 0.000052
0.006969, -0.001763, 0.000052
0.006932, -0.001751, 0.000051
0.006896, -0.001740, 0.000051
0.006860, -0.001728, 0.000050
0.006823, -0.001716, 0.000050
0.006787, -0.001704, 0.000049
0.006752, -0.001693, 0.000048
0.006716, -0.001681, 0.000048
0.006681, -0.001669, 0.000047
0.006645, -0.001658, 0.000047
0.006610, -0.001647, 0.000046
0.006575, -0.001635, 0.000046
0.006540, -0.001624, 0.000045
0.006506, -0.001613, 0.000045
0.006471, -0.001602, 0.000044
0.006437, -0.001591, 0.000044
0.006403, -0.001580, 0.000043
0.006369, -0.001569, 0.000043
0.006335, -0.001558, 0.000043
0.006301, -0.001548, 0.000042
0.006267, -0.001537, 0.000042
0.006234, -0.001526, 0.000041
0.006201, -0.001516, 0.000041
0.006168, -0.001505, 0.000040
0.006135, -0.001495, 0.000040
0.006102, -0.001484, 0.000039
0.006069, -0.001474, 0.000039
0.006037, -0.001464, 0.000039
0.006005, -0.001454, 0.000038
0.005973, -0.001444, 0.000038
0.005941, -0.001434, 0.000037
0.005909, -0.001424, 0.000037
0.005877, -0.001414, 0.000037
0.005845, -0.001404, 0.000036
0.005814, -0.001394, 0.000036
0.005783, -0.001385, 0.000035
0.005752, -0.001375, 0.000035
0.005721, -0.001365, 0.000035
0.005690, -0.001356, 0.000034
0.005659, -0.001346, 0.000034
0.005629, -0.001337, 0.000033
0.005598, -0.001327, 0.000033
0.005568, -0.001318, 0.000033
0.005538, -0.001309, 0.000032
0.005508, -0.001300, 0.000032
0.005478, -0.001291, 0.000032
0.005448, -0.001282, 0.000031
0.005419, -0.001273, 0.000031
0.005389, -0.001264, 0.000031
0.005360, -0.001255, 0.000030
0.005331, -0.001246, 0.000030
0.005302, -0.001237, 0.000030
0.005273, -0.001228, 0.000029
0.005245, -0.001220, 0.000029
0.005216, -0.001211, 0.000029
0.005188, -0.001203, 0.000028
0.005159, -0.001194, 0.000028
0.005131, -0.001186, 0.000028
0.005103, -0.001177, 0.000027
0.005075, -0.001169, 0.000027
0.005048, -0.001161, 0.000027
0.005020, -0.001152, 0.000027
0.004992, -0.001144, 0.000026
0.004965, -0.001136, 0.000026
0.004938, -0.001128, 0.000026
0.004911, -0.001120, 0.000025
0.004884, -0.001112, 0.000025
0.004857, -0.001104, 0.000025
0.004830, -0.001096, 0.000025
0.004804, -0.001088, 0.000024
0.004777, -0.001081, 0.000024
0.004751, -0.001073, 0.000024
0.004725, -0.001065, 0.000023
0.004699, -0.001058, 0.000023
0.004673, -0.001050, 0.000023
0.004647, -0.001043, 0.000023
0.004621, -0.001035, 0.000022
0.004596, -0.001028, 0.000022
0.004570, -0.001020, 0.000022
0.004545, -0.001013, 0.000022
0.004520, -0.001006, 0.000021
0.004495, -0.000998, 0.000021
0.004470, -0.000991, 0.000021
0.004445, -0.000984, 0.000021
0.004420, -0.000977, 0.000020
0.004396, -0.000970, 0.000020
0.004371, -0.000963, 0.000020
0.004347, -0.000956, 0.000020
0.004323, -0.000949, 0.000020
0.004299, -0.000942, 0.000019
0.004275, -0.000936, 0.000019
0.004251, -0.000929, 0.000019
0.004227, -0.000922, 0.000019
0.004204, -0.000915, 0.000019
0.004180, -0.000909, 0.000018
0.004157, -0.000902, 0.000018
0.004133, -0.000896, 0.000018
0.004110, -0.000889, 0.000018
0.004087, -0.000883, 0.000017
0.004064, -0.000876, 0.000017
0.004042, -0.000870, 0.000017
0.004019, -0.000863, 0.000017
0.003996, -0.000857, 0.000017
