x_0, x_1, y
0.074631, -0.001481, 0.005572
0.073735, -0.001271, 0.005438
0.072839, -0.001082, 0.005307
0.071945, -0.000913, 0.005177
0.071051, -0.000762, 0.005049
0.070159, -0.000630, 0.004923
0.069268, -0.000514, 0.004798
0.068378, -0.000415, 0.004676
0.067490, -0.000331, 0.004555
0.066602, -0.000260, 0.004436
0.065716, -0.000201, 0.004319
0.064832, -0.000154, 0.004203
0.063948, -0.000115, 0.004089
0.063066, -0.000085, 0.003977
0.062185, -0.000061, 0.003867
0.061306, -0.000043, 0.003758
0.060428, -0.000030, 0.003652
0.059552, -0.000020, 0.003546
0.058677, -0.000013, 0.003443
0.057804, -0.000008, 0.003341
0.056932, -0.000005, 0.003241
0.056062, -0.000003, 0.003143
0.055194, -0.000002, 0.003046
0.054327, -0.000001, 0.002951
0.053462, -0.000001, 0.002858
0.052599, -0.000000, 0.002767
0.051738, -0.000000, 0.002677
0.050879, -0.000000, 0.002589
0.050021, -0.000000, 0.002502
0.049166, -0.000000, 0.002417
0.048312, -0.000000, 0.002334
0.047461, -0.000000, 0.002253
0.046612, -0.000000, 0.002173
0.045765, -0.000000, 0.002094
0.044920, -0.000000, 0.002018
0.044077, -0.000000, 0.001943
0.043237, -0.000000, 0.001869
0.042400, -0.000000, 0.001798
0.041565, -0.000000, 0.001728
0.040732, 0.000000, 0.001659
0.039903, -0.000000, 0.001592
0.039076, 0.000000, 0.001527
0.038251, -0.000000, 0.001463
0.037430, 0.000000, 0.001401
0.036612, -0.000000, 0.001340
0.035797, 0.000000, 0.001281
0.034985, -0.000000, 0.001224
0.034176, 0.000000, 0.001168
0.033371, -0.000000, 0.001114
0.032569, 0.000000, 0.001061
0.031771, -0.000000, 0.001009
0.030977, 0.000000, 0.000960
0.030186, -0.000000, 0.000911
0.029400, 0.000000, 0.000864
0.028618, -0.000000, 0.000819
0.027840, 0.000000, 0.000775
0.027066, -0.000000, 0.000733
0.026297, 0.000000, 0.000692
0.025533, -0.000000, 0.000652
0.024774, 0.000000, 0.000614
0.024020, -0.000000, 0.000577
0.023271, 0.000000, 0.000542
0.022528, -0.000000, 0.000508
0.021790, 0.000000, 0.000475
0.021059, -0.000000, 0.000443
0.020333, 0.000000, 0.000413
0.019614, -0.000000, 0.000385
0.018902, 0.000000, 0.000357
0.018197, -0.000000, 0.000331
0.017499, 0.000000, 0.000306
0.016808, -0.000000, 0.000283
0.016126, 0.000000, 0.000260
0.015451, -0.000000, 0.000239
0.014785, 0.000000, 0.000219
0.014128, -0.000000, 0.000200
0.013480, 0.000000, 0.000182
0.012842, -0.000000, 0.000165
0.012214, 0.000000, 0.000149
0.011597, -0.000000, 0.000134
0.010990, 0.000000, 0.000121
0.010395, -0.000000, 0.000108
0.009812, 0.000000, 0.000096
0.009241, -0.000004, 0.000085
0.008684, 0.000037, 0.000075
0.008140, -0.000373, 0.000066
0.007610, 0.002182, 0.000063
0.007094, -0.000918, 0.000051
0.006594, 0.000343, 0.000044
0.006110, -0.000147, 0.000037
0.005642, 0.000074, 0.000032
0.005192, -0.000043, 0.000027
0.004759, 0.000029, 0.000023
0.004344, -0.000022, 0.000019
0.003948, 0.000019, 0.000016
0.003572, -0.000018, 0.000013
0.003215, 0.000019, 0.000010
0.002878, -0.000022, 0.000008
0.002562, 0.000029, 0.000007
0.002267, -0.000041, 0.000005
0.001993, 0.000063, 0.000004
0.001739, -0.000105, 0.000003
0.001507, 0.000189, 0.000002
0.001295, -0.000362, 0.000002
0.001103, 0.000688, 0.000002
0.000932, -0.001061, 0.000002
0.000779, 0.001054, 0.000002
0.000644, -0.000760, 0.000001
0.000527, 0.000504, 0.000001
0.000426, -0.000347, 0.000000
0.000340, 0.000259, 0.000000
0.000268, -0.000212, 0.000000
0.000208, 0.000192, 0.000000
0.000159, -0.000190, 0.000000
0.000119, 0.000206, 0.000000
0.000088, -0.000242, 0.000000
0.000064, 0.000304, 0.000000
0.000045, -0.000400, 0.000000
0.000031, 0.000535, 0.000000
0.000021, -0.000680, 0.000000
0.000014, 0.000768, 0.000001
0.000009, -0.000746, 0.000001
0.000006, 0.000645, 0.000000
0.000003, -0.000532, 0.000000
0.000002, 0.000442, 0.000000
0.000001, -0.000381, 0.000000
0.000001, 0.000347, 0.000000
0.000000, -0.000335, 0.000000
0.000000, 0.000344, 0.000000
0.000000, -0.000371, 0.000000
0.000000, 0.000416, 0.000000
0.000000, -0.000477, 0.000000
0.000000, 0.000544, 0.000000
0.000000, -0.000601, 0.000000
0.000000, 0.000627, 0.000000
0.000000, -0.000615, 0.000000
0.000000, 0.000575, 0.000000
0.000000, -0.000524, 0.000000
0.000000, 0.000478, 0.000000
0.000000, -0.000444, 0.000000
0.000000, 0.000423, 0.000000
-0.000000, -0.000417, 0.000000
0.000000, 0.000424, 0.000000
-0.000000, -0.000444, 0.000000
0.000000, 0.000472, 0.000000
-0.000000, -0.000504, 0.000000
0.000000, 0.000534, 0.000000
-0.000000, -0.000555, 0.000000
0.000000, 0.000561, 0.000000
-0.000000, -0.000552, 0.000000
0.000000, 0.000532, 0.000000
-0.000000, -0.000508, 0.000000
0.000000, 0.000486, 0.000000
-0.000000, -0.000470, 0.000000
0.000000, 0.000461, 0.000000
-0.000000, -0.000459, 0.000000
0.000000, 0.000466, 0.000000
-0.000000, -0.000478, 0.000000
0.000000, 0.000493, 0.000000
-0.000000, -0.000509, 0.000000
0.000000, 0.000521, 0.000000
-0.000000, -0.000528, 0.000000
0.000000, 0.000529, 0.000000
-0.000000, -0.000523, 0.000000
0.000000, 0.000513, 0.000000
-0.000000, -0.000501, 0.000000
0.000000, 0.000491, 0.000000
-0.000000, -0.000484, 0.000000
0.000000, 0.000480, 0.000000
-0.000000, -0.000481, 0.000000
0.000000, 0.000485, 0.000000
-0.000000, -0.000492, 0.000000
0.000000, 0.000500, 0.000000
-0.000000, -0.000507, 0.000000
0.000000, 0.000512, 0.000000
-0.000000, -0.000514, 0.000000
0.000000, 0.000513, 0.000000
-0.000000, -0.000510, 0.000000
0.000000, 0.000504, 0.000000
-0.000000, -0.000499, 0.000000
0.000000, 0.000494, 0.000000
-0.000000, -0.000491, 0.000000
0.000000, 0.000490, 0.000000
-0.000000, -0.000491, 0.000000
0.000004, 0.000494, 0.000000
-0.000036, -0.000497, 0.000000
0.000354, 0.000501, 0.000000
-0.002148, -0.000504, 0.000005
0.000954, 0.000506, 0.000001
-0.000366, -0.000507, 0.000000
0.000160, 0.000506, 0.000000
-0.000082, -0.000504, 0.000000
0.000048, 0.000501, 0.000000
-0.000033, -0.000499, 0.000000
0.000025, 0.000497, 0.000000
-0.000022, -0.000495, 0.000000
0.000021, 0.000495, 0.000000
-0.000022, -0.000496, 0.000000
0.000026, 0.000498, 0.000000
-0.000034, -0.000499, 0.000000
0.000049, 0.000501, 0.000000
-0.000076, -0.000503, 0.000000
0.000128, 0.000503, 0.000000
-0.000231, -0.000503, 0.000000
0.000438, 0.000503, 0.000000
-0.000793, -0.000501, 0.000001
0.001093, 0.000500, 0.000001
-0.000978, -0.000499, 0.000001
0.000684, 0.000498, 0.000001
-0.000458, -0.000498, 0.000000
0.000323, 0.000498, 0.000000
-0.000249, -0.000498, 0.000000
0.000210, 0.000499, 0.000000
-0.000195, -0.000500, 0.000000
0.000198, 0.000501, 0.000000
-0.000219, -0.000501, 0.000000
0.000262, 0.000502, 0.000000
-0.000334, -0.000502, 0.000000
0.000441, 0.000501, 0.000000
-0.000581, -0.000500, 0.000001
0.000714, 0.000500, 0.000001
-0.000767, -0.000499, 0.000001
0.000715, 0.000499, 0.000001
-0.000608, -0.000499, 0.000001
0.000502, 0.000499, 0.000001
-0.000422, -0.000499, 0.000000
0.000371, 0.000500, 0.000000
-0.000344, -0.000500, 0.000000
0.000339, 0.000501, 0.000000
-0.000353, -0.000501, 0.000000
0.000386, 0.000501, 0.000000
-0.000436, -0.000501, 0.000000
0.000499, 0.000500, 0.000000
-0.000563, -0.000500, 0.000001
0.000611, 0.000500, 0.000001
-0.000624, -0.000500, 0.000001
0.000602, 0.000499, 0.000001
-0.000558, -0.000499, 0.000001
0.000509, 0.000500, 0.000001
-0.000466, -0.000500, 0.000000
0.000437, 0.000500, 0.000000
-0.000421, -0.000500, 0.000000
0.000420, 0.000500, 0.000000
-0.000431, -0.000500, 0.000000
0.000453, 0.000500, 0.000000
-0.000483, -0.000500, 0.000000
0.000514, 0.000500, 0.000001
-0.000542, -0.000500, 0.000001
0.000557, 0.000500, 0.000001
-0.000558, -0.000500, 0.000001
0.000545, 0.000500, 0.000001
-0.000524, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000481, -0.000500, 0.000000
0.000467, 0.000500, 0.000000
-0.000460, -0.000500, 0.000000
0.000461, 0.000500, 0.000000
-0.000470, -0.000500, 0.000000
0.000483, 0.000500, 0.000000
-0.000498, -0.000500, 0.000000
0.000513, 0.000500, 0.000001
-0.000524, -0.000500, 0.000001
0.000529, 0.000500, 0.000001
-0.000527, -0.000500, 0.000001
0.000519, 0.000500, 0.000001
-0.000509, -0.000500, 0.000001
0.000498, 0.000500, 0.000000
-0.000488, -0.000500, 0.000000
0.000482, 0.000500, 0.000000
-0.000480, -0.000500, 0.000000
0.000482, 0.000500, 0.000000
-0.000487, -0.000500, 0.000000
0.000494, 0.000500, 0.000000
-0.000502, -0.000500, 0.000001
0.000509, 0.000500, 0.000001
-0.000513, -0.000500, 0.000001
0.000514, 0.000500, 0.000001
-0.000512, -0.000500, 0.000001
0.000508, 0.000500, 0.000001
-0.000503, -0.000500, 0.000001
0.000497, 0.000500, 0.000000
-0.000493, -0.000500, 0.000000
0.000491, 0.000500, 0.000000
-0.000490, -0.000500, 0.000000
0.000492, 0.000500, 0.000000
-0.000495, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000502, -0.000500, 0.000001
0.000505, 0.000500, 0.000001
-0.000507, -0.000500, 0.000001
0.000507, 0.000500, 0.000001
-0.000505, -0.000500, 0.000001
0.000503, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000498, 0.000500, 0.000000
-0.000496, -0.000500, 0.000000
0.000495, 0.000500, 0.000000
-0.000496, -0.000500, 0.000000
0.000497, 0.000500, 0.000000
-0.000498, -0.000500, 0.000000
0.000500, 0.000500, 0.000001
-0.000502, -0.000500, 0.000001
0.000503, 0.000500, 0.000001
-0.000503, -0.000500, 0.000001
0.000503, 0.000500, 0.000001
-0.000502, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000498, -0.000500, 0.000000
0.000498, 0.000500, 0.000000
-0.000498, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000499, -0.000500, 0.000000
0.000500, 0.000500, 0.000001
-0.000501, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000502, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000501, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000499, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000499, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000001
-0.000501, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000501, -0.000500, 0.000001
0.000501, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000499, -0.000500, 0.000000
0.000499, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000001
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000001
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
